0.000234396	203.96
0.000248842	199.48
0.000280554	209.02
0.000285839	209.69
0.000292596	202.83
0.000253954	205.70
0.000259605	202.78
0.000259427	202.37
0.000256228	205.85
0.000246997	215.32
0.000257376	213.24
0.000242622	182.62
0.000285629	212.32
0.000271527	211.65
0.000264649	208.72
0.000249861	178.67
0.000233614	208.39
0.000230392	207.26
0.000249027	182.29
0.000296035	209.92
0.000270928	211.60
0.000286591	216.39
0.000265157	209.49
0.000231554	159.74
0.000249341	183.34
0.000265487	196.98
0.000251928	200.57
0.000239076	194.72
0.000238727	199.09
0.000271467	214.46
0.000247316	202.25
0.000285022	215.17
0.000242789	210.74
0.000259404	194.92
0.000247566	193.13
0.000258913	201.52
0.000240267	199.27
0.000235308	201.03
0.000264114	192.98
0.000195602	8.13
0.000178435	9.51
0.000165222	8.47
0.000184425	10.17
0.000170154	8.59
0.000191604	8.48
0.000192968	11.09
0.000182617	10.96
0.000234384	14.71
0.000183341	7.53
0.00019487	9.50
0.000178044	8.59
0.000177476	10.88
0.00017028	8.56
0.000237328	10.64
0.000177257	9.72
0.000191333	11.27
0.000199664	14.82
0.000185698	9.16
0.000175589	8.13
0.000197593	7.73
0.000193865	9.66
0.000171288	10.38
0.000204765	9.52
0.000205867	11.26
0.000208047	10.76
0.00019836	8.69
0.000186887	8.94
0.000195789	10.61
0.000233677	9.34
0.000194956	10.85
0.0002109	11.76
0.000222507	15.35
0.000187946	9.63
0.000182198	9.01
0.000207882	8.10
0.000205875	9.50
0.000186753	8.84
0.000188072	10.86
0.000198804	10.33
0.000206387	10.52
0.000217898	8.69
0.000214454	9.28
0.00020618	11.10
0.000204811	9.94
0.00021591	11.69
0.000243472	12.05
0.000245601	15.57
0.000177659	9.04
0.000193557	10.36
0.000196527	8.99
0.000199471	8.73
0.000215659	10.49
0.00018274	10.08
0.000199624	10.13
0.000202463	11.11
0.0002071	9.38
0.00022342	10.43
0.00019202	9.74
0.000202113	10.44
0.00020643	11.58
0.000214281	9.53
0.000196657	12.50
0.000226876	12.41
0.000243904	15.79
0.000176728	8.47
0.000207068	8.82
0.000209439	10.05
0.00019439	9.73
0.000214659	10.79
0.000198008	10.26
0.000204142	9.07
0.000178518	9.47
0.000201004	10.19
0.000210051	10.12
0.000191888	11.63
0.000214461	11.54
0.000238796	15.58
0.000200179	8.81
0.000221393	9.67
0.000226211	8.79
0.000197705	8.85
0.000201877	9.80
0.000185553	10.91
0.000211403	9.60
0.000202707	11.99
0.000184224	9.60
0.000196773	10.46
0.000191052	9.06
0.000208611	9.24
0.000201003	11.05
0.000205209	9.63
0.000195211	12.20
0.000229064	11.05
0.000248638	15.62
0.000189268	9.51
0.000204847	10.74
0.000183885	8.90
0.000210867	9.21
0.000195885	10.13
0.000192158	9.35
0.000203566	11.01
0.000195069	11.66
0.000222382	15.83
0.000170617	8.27
0.000194801	8.55
0.00019617	10.39
0.000198887	10.08
0.000203025	7.95
0.00021039	9.60
0.000203493	8.58
0.000204616	9.31
0.0002314	11.17
0.000223826	10.85
0.000207144	12.47
0.000227658	12.77
0.000224068	13.68
0.000201609	6.86
0.00018613	9.11
0.000180787	9.98
0.000196765	10.59
