1.60535	10.59
1.62918	14.60
1.54024	11.11
1.65825	15.13
1.59962	66.91
1.68977	8.15
1.68698	8.39
1.72149	10.66
1.28358	10.27
1.26182	7.17
1.30003	8.00
1.29292	10.53
1.29187	10.61
1.36464	26.82
1.27611	7.09
1.28526	7.14
1.31744	9.93
1.30008	10.74
1.32961	7.63
1.29884	7.91
1.29721	10.17
1.32279	11.02
1.34483	27.24
1.55646	7.98
1.30271	8.22
1.50852	8.33
1.28209	13.55
1.28725	10.67
1.41219	19.11
1.28548	8.62
1.38899	14.32
1.27751	10.93
1.30482	20.01
1.31255	116.68
1.19695	7.56
1.22936	7.56
1.22493	10.46
1.26068	10.11
1.24164	27.00
0.303035	2.83
0.306309	2.06
0.303932	1.81
0.308161	2.19
0.328211	1.83
0.319617	1.94
0.329132	2.24
0.324204	2.35
0.469438	111.17
0.309379	1.75
0.319102	2.10
0.325145	1.85
0.314813	2.09
0.327661	1.92
0.333491	2.18
0.340187	1.96
0.32067	2.17
0.463535	183.02
0.318972	2.04
0.314578	1.80
0.323137	1.80
0.33272	2.03
0.348537	2.19
0.330266	1.81
0.31482	2.13
0.337047	2.18
0.363831	1.94
0.364002	1.98
0.331086	2.25
0.317501	1.94
0.333311	2.35
0.335509	2.29
0.588982	37.16
0.316581	1.99
0.311452	1.81
0.31199	1.77
0.324456	2.10
0.307776	1.88
0.315215	2.16
0.322909	2.13
0.33878	2.21
0.323011	1.88
0.32329	1.93
0.329822	2.19
0.32864	1.92
0.323717	2.24
0.320721	2.34
0.58755	333.12
0.330795	1.94
0.377326	2.40
0.363936	2.06
0.367215	1.94
0.348974	2.46
0.343009	2.09
0.361196	2.49
0.345138	2.51
0.334534	2.08
0.353629	2.33
0.375925	1.96
0.367106	2.03
0.347941	2.39
0.365764	2.04
0.376876	2.58
0.355317	2.53
0.478618	108.27
0.350499	1.83
0.325481	1.81
0.325336	1.98
0.325278	1.83
0.339692	2.06
0.32905	2.17
0.313444	1.80
0.337824	1.87
0.344916	2.21
0.317625	1.84
0.326925	2.13
0.332467	2.26
0.463964	39.13
0.308338	1.74
0.328721	2.09
0.340446	1.94
0.374879	2.01
0.364873	2.26
0.329203	2.59
0.318949	2.04
0.348293	2.27
0.33209	1.97
0.388334	2.37
0.381809	2.16
0.352824	1.97
0.386626	2.41
0.318567	2.02
0.343434	2.77
0.350097	2.59
0.515837	40.73
0.351567	2.23
0.348343	2.64
0.356545	2.29
0.352918	2.29
0.410555	2.85
0.336664	2.16
0.372306	2.66
0.328369	2.69
0.486003	56.01
0.32215	1.71
0.338083	1.83
0.335533	2.09
0.319856	2.33
0.315182	1.82
0.334875	2.20
0.365183	1.89
0.370252	1.92
0.414076	2.42
0.372737	2.10
0.33998	2.25
0.347547	2.36
0.488396	37.39
0.306819	1.81
0.325501	1.77
0.337691	2.15
0.339058	2.11
0.332215	1.85
0.360421	2.27
0.357339	2.05
0.403195	2.04
0.364229	2.27
0.362865	1.96
0.361201	2.33
0.32622	2.74
0.523161	33.24
0.0643896	0.50
0.0671418	0.48
0.0592224	0.53
0.056705	0.47
0.0609087	0.54
0.0582133	0.52
0.0603417	0.65
0.0588738	0.59
0.0576802	0.54
0.0570341	0.52
0.0576019	0.53
0.0575719	0.61
0.0608347	0.58
0.0582798	0.60
0.0604315	0.57
0.0592499	0.58
0.0624355	0.82
0.0628697	0.81
0.0843246	0.86
0.0901681	0.93
0.0810701	1.51
0.056986	0.51
0.0578781	0.53
0.0602955	0.57
0.0594365	0.58
0.0578747	0.52
0.0583306	0.59
0.0606997	0.54
0.0582529	0.58
0.0710647	1.50
0.0551753	0.42
0.0555421	0.43
0.0562931	0.43
0.0567924	0.44
0.0574307	0.48
0.0573443	0.47
0.0577824	0.47
0.0597992	0.47
0.0558768	0.42
0.056022	0.43
0.0570226	0.44
0.0561661	0.43
0.0579487	0.47
0.0572593	0.47
0.0582641	0.47
0.0581613	0.47
0.0587379	0.46
0.0577473	0.47
0.0591325	0.47
0.0597351	0.48
0.0602402	0.54
0.0600962	0.54
0.0641207	0.56
0.0616138	0.66
0.0629095	0.52
0.0590356	0.48
0.0625669	0.52
0.0608714	0.48
0.0616938	0.55
0.0606401	0.55
0.0609519	0.55
0.0620247	0.56
0.0593434	0.49
0.0599944	0.46
0.062412	0.58
0.0612062	0.56
0.0598396	0.50
0.0596487	0.48
0.0622866	0.60
0.0605345	0.56
0.061918	0.57
0.0608395	0.57
0.064123	0.73
0.0630259	0.72
0.0621749	0.60
0.0609007	0.56
0.0634717	0.79
0.0624508	0.79
0.0741163	1.39
0.0569759	0.45
0.0592803	0.48
0.058042	0.49
0.0588973	0.50
0.0597411	0.55
0.0594701	0.55
0.062905	0.59
0.0595388	0.58
0.0608768	0.56
0.0578256	0.50
0.0628452	0.52
0.0581552	0.55
0.0577674	0.64
0.0687479	0.62
0.0641121	0.60
0.0589898	0.51
0.0677315	1.01
